BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,STOCK_SELL_VALUE,CURRENCY,DATE,Quantity_KT_Inventory
2024-12-31,CHINA-WAREHOUSE,MAT-0092,N4113A,7956,CNY,2024-12-31,0.0039
2024-12-31,CHINA-WAREHOUSE,MAT-0092,N3963A,2142,CNY,2024-12-31,0.00105
2024-12-31,CHINA-WAREHOUSE,MAT-0400,N8432A,43758,CNY,2024-12-31,0.02145
2024-12-31,CHINA-WAREHOUSE,MAT-0379,E7296A,146,CNY,2024-12-31,5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0379,E6578A,382228,CNY,2024-12-31,0.1309
2024-12-31,CHINA-WAREHOUSE,MAT-0379,E2987A,867240,CNY,2024-12-31,0.297
2024-12-31,CHINA-WAREHOUSE,MAT-0351,7840A,5049,CNY,2024-12-31,0.00135
2024-12-31,CHINA-WAREHOUSE,MAT-0150,P5297A,396,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0150,P1963A,396,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0150,P5541A,396,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0150,P2646A,66627,CNY,2024-12-31,0.016725
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P4984A,348,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P4911A,348,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P9491A,348,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P1957A,174,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P7427A,522,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P2418A,348,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P9631A,522,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P5627A,348,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P8940A,2232072,CNY,2024-12-31,0.3207
2024-12-31,CHINA-WAREHOUSE,MAT-0268,P2409A,7099200,CNY,2024-12-31,1.02
2024-12-31,CHINA-WAREHOUSE,MAT-0263,M7495B,6084,CNY,2024-12-31,0.0009
2024-12-31,CHINA-WAREHOUSE,MAT-0276,8136A1401,2448,CNY,2024-12-31,0.0012
2024-12-31,CHINA-WAREHOUSE,MAT-0276,4049A6959,33660,CNY,2024-12-31,0.0165
2024-12-31,CHINA-WAREHOUSE,MAT-0276,8646A4806,100980,CNY,2024-12-31,0.0495
2024-12-31,CHINA-WAREHOUSE,MAT-0276,9271A1122,14025,CNY,2024-12-31,0.006875
2024-12-31,CHINA-WAREHOUSE,MAT-0276,2121A4497,131835,CNY,2024-12-31,0.064625
2024-12-31,CHINA-WAREHOUSE,MAT-0276,4360A9896,162639,CNY,2024-12-31,0.079725
2024-12-31,CHINA-WAREHOUSE,MAT-0276,9979A9385,8415,CNY,2024-12-31,0.004125
2024-12-31,CHINA-WAREHOUSE,MAT-0276,4983A2836,176715,CNY,2024-12-31,0.086625
2024-12-31,CHINA-WAREHOUSE,MAT-0276,6138A6663,50490,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0276,2968A6455,75735,CNY,2024-12-31,0.037125
2024-12-31,CHINA-WAREHOUSE,MAT-0386,6281A9901,25707,CNY,2024-12-31,0.0123
2024-12-31,CHINA-WAREHOUSE,MAT-0386,7631A8927,169551,CNY,2024-12-31,0.081125
2024-12-31,CHINA-WAREHOUSE,MAT-0386,1578A4063,135066,CNY,2024-12-31,0.064625
2024-12-31,CHINA-WAREHOUSE,MAT-0386,6801A5000,25864,CNY,2024-12-31,0.012375
2024-12-31,CHINA-WAREHOUSE,MAT-0386,7801A3831,51728,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0386,2331A1220,51728,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0380,8668A3224,5748,CNY,2024-12-31,0.00275
2024-12-31,CHINA-WAREHOUSE,MAT-0380,4454A6981,51728,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0055,1746A9127,3341,CNY,2024-12-31,0.001275
2024-12-31,CHINA-WAREHOUSE,MAT-0055,7710A3520,50435,CNY,2024-12-31,0.01925
2024-12-31,CHINA-WAREHOUSE,MAT-0055,8854A4569,36025,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0055,5344A7261,136895,CNY,2024-12-31,0.05225
2024-12-31,CHINA-WAREHOUSE,MAT-0055,5585A6893,68448,CNY,2024-12-31,0.026125
2024-12-31,CHINA-WAREHOUSE,MAT-0055,1338A4189,97268,CNY,2024-12-31,0.037125
2024-12-31,CHINA-WAREHOUSE,MAT-0055,7710A3520,3603,CNY,2024-12-31,0.001375
2024-12-31,CHINA-WAREHOUSE,MAT-0055,8854A4569,10808,CNY,2024-12-31,0.004125
2024-12-31,CHINA-WAREHOUSE,MAT-0055,1338A4189,136895,CNY,2024-12-31,0.05225
2024-12-31,CHINA-WAREHOUSE,MAT-0055,2965A4213,180125,CNY,2024-12-31,0.06875
2024-12-31,CHINA-WAREHOUSE,MAT-0055,7633A9884,187330,CNY,2024-12-31,0.0715
2024-12-31,CHINA-WAREHOUSE,MAT-0202,2377A5675,77859,CNY,2024-12-31,0.039125
2024-12-31,CHINA-WAREHOUSE,MAT-0007,5785A9734,157,CNY,2024-12-31,7.5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0007,3724A7129,28738,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0007,6003A7381,51728,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0007,8142A8788,31611,CNY,2024-12-31,0.015125
2024-12-31,CHINA-WAREHOUSE,MAT-0007,7866A6220,34485,CNY,2024-12-31,0.0165
2024-12-31,CHINA-WAREHOUSE,MAT-0007,9357A9820,172425,CNY,2024-12-31,0.0825
2024-12-31,CHINA-WAREHOUSE,MAT-0007,9324A9638,20116,CNY,2024-12-31,0.009625
2024-12-31,CHINA-WAREHOUSE,MAT-0007,4561A4184,54601,CNY,2024-12-31,0.026125
2024-12-31,CHINA-WAREHOUSE,MAT-0007,3862A3072,31611,CNY,2024-12-31,0.015125
2024-12-31,CHINA-WAREHOUSE,MAT-0007,6003A7381,51728,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0007,5877A9443,132193,CNY,2024-12-31,0.06325
2024-12-31,CHINA-WAREHOUSE,MAT-0007,5955A8341,22990,CNY,2024-12-31,0.011
2024-12-31,CHINA-WAREHOUSE,MAT-0007,8061A7466,43106,CNY,2024-12-31,0.020625
2024-12-31,CHINA-WAREHOUSE,MAT-0007,2962A3535,132193,CNY,2024-12-31,0.06325
2024-12-31,CHINA-WAREHOUSE,MAT-0007,4516A8258,28738,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0007,7866A6220,20116,CNY,2024-12-31,0.009625
2024-12-31,CHINA-WAREHOUSE,MAT-0129,4563A5579,172673,CNY,2024-12-31,0.028875
2024-12-31,CHINA-WAREHOUSE,MAT-0129,8252A5347,501573,CNY,2024-12-31,0.083875
2024-12-31,CHINA-WAREHOUSE,MAT-0129,9860A7142,509795,CNY,2024-12-31,0.08525
2024-12-31,CHINA-WAREHOUSE,MAT-0129,4837A2388,509795,CNY,2024-12-31,0.08525
2024-12-31,CHINA-WAREHOUSE,MAT-0129,5427A2213,82225,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0317,R8990A,121275,CNY,2024-12-31,0.0165
2024-12-31,CHINA-WAREHOUSE,MAT-0317,S6066A,4778,CNY,2024-12-31,0.00065
2024-12-31,CHINA-WAREHOUSE,MAT-0317,S4443A,71479,CNY,2024-12-31,0.009725
2024-12-31,CHINA-WAREHOUSE,MAT-0317,S3102A,606191,CNY,2024-12-31,0.082475
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P4713A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P9706A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P9617A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P4196A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P7298A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P1532A,34771,CNY,2024-12-31,0.004925
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P6351A,706,CNY,2024-12-31,2.5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P6105A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P1549A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P4909A,530,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0323,P4981A,900150,CNY,2024-12-31,0.1275
2024-12-31,CHINA-WAREHOUSE,MAT-0056,2379A,139,CNY,2024-12-31,2.5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0056,3224A,160256,CNY,2024-12-31,0.028875
2024-12-31,CHINA-WAREHOUSE,MAT-0056,1633A,137363,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0056,9633A,686813,CNY,2024-12-31,0.12375
2024-12-31,CHINA-WAREHOUSE,MAT-0056,1226A,274725,CNY,2024-12-31,0.0495
2024-12-31,CHINA-WAREHOUSE,MAT-0056,4767A,618131,CNY,2024-12-31,0.111375
2024-12-31,CHINA-WAREHOUSE,MAT-0056,8246A,68681,CNY,2024-12-31,0.012375
2024-12-31,CHINA-WAREHOUSE,MAT-0056,7885A,526556,CNY,2024-12-31,0.094875
2024-12-31,CHINA-WAREHOUSE,MAT-0056,8102A,159840,CNY,2024-12-31,0.0288
2024-12-31,CHINA-WAREHOUSE,MAT-0056,6829A,137363,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0056,8899A,516150,CNY,2024-12-31,0.093
2024-12-31,CHINA-WAREHOUSE,MAT-0056,7447A,770756,CNY,2024-12-31,0.138875
2024-12-31,CHINA-WAREHOUSE,MAT-0056,4267A,76035,CNY,2024-12-31,0.0137
2024-12-31,CHINA-WAREHOUSE,MAT-0056,5874A,320513,CNY,2024-12-31,0.05775
2024-12-31,CHINA-WAREHOUSE,MAT-0056,3889A,137363,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0056,4808A,137363,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0056,6527A,686396,CNY,2024-12-31,0.123675
2024-12-31,CHINA-WAREHOUSE,MAT-0056,9185A,312881,CNY,2024-12-31,0.056375
2024-12-31,CHINA-WAREHOUSE,MAT-0056,1990A,373931,CNY,2024-12-31,0.067375
2024-12-31,CHINA-WAREHOUSE,MAT-0387,6043B,7293,CNY,2024-12-31,0.00195
2024-12-31,CHINA-WAREHOUSE,MAT-0387,6175B,70499,CNY,2024-12-31,0.01885
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V9707A,2248325,CNY,2024-12-31,0.17375
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V5831A,1222830,CNY,2024-12-31,0.0945
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V8334A,1337673,CNY,2024-12-31,0.103375
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V5143A,1277825,CNY,2024-12-31,0.09875
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V3613A,435755,CNY,2024-12-31,0.033675
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V4121A,1018055,CNY,2024-12-31,0.078675
2024-12-31,CHINA-WAREHOUSE,MAT-0206,V8512A,224509,CNY,2024-12-31,0.01735
2024-12-31,CHINA-WAREHOUSE,MAT-0324,V7863A,1256490,CNY,2024-12-31,0.092525
2024-12-31,CHINA-WAREHOUSE,MAT-0324,V5307A,1561700,CNY,2024-12-31,0.115
2024-12-31,CHINA-WAREHOUSE,MAT-0084,S1390A,425485,CNY,2024-12-31,0.09895
2024-12-31,CHINA-WAREHOUSE,MAT-0084,S1390A,638550,CNY,2024-12-31,0.1485
2024-12-31,CHINA-WAREHOUSE,MAT-0318,R4578A,2104205,CNY,2024-12-31,0.48935
2024-12-31,CHINA-WAREHOUSE,MAT-0318,R4122A,975563,CNY,2024-12-31,0.226875
2024-12-31,CHINA-WAREHOUSE,MAT-0318,S5037A,638550,CNY,2024-12-31,0.1485
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E4574A,111623,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E7936A,91440,CNY,2024-12-31,0.020275
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E7937A,446265,CNY,2024-12-31,0.09895
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E7937A,62013,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E3215A,1699143,CNY,2024-12-31,0.37675
2024-12-31,CHINA-WAREHOUSE,MAT-0325,E5956A,1475898,CNY,2024-12-31,0.32725
2024-12-31,CHINA-WAREHOUSE,MAT-0416,E2503A,225606,CNY,2024-12-31,0.049475
2024-12-31,CHINA-WAREHOUSE,MAT-0416,E1199A,2280,CNY,2024-12-31,0.0005
2024-12-31,CHINA-WAREHOUSE,MAT-0416,E2599A,676362,CNY,2024-12-31,0.148325
2024-12-31,CHINA-WAREHOUSE,MAT-0326,M9936A,96996,CNY,2024-12-31,0.01065
2024-12-31,CHINA-WAREHOUSE,MAT-0151,R3505A,318632,CNY,2024-12-31,0.07065
2024-12-31,CHINA-WAREHOUSE,MAT-0151,R2688A,97078,CNY,2024-12-31,0.002275
2024-12-31,CHINA-WAREHOUSE,MAT-0428,R3390A,113,CNY,2024-12-31,2.5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0428,R4624A,226,CNY,2024-12-31,5e-05
2024-12-31,CHINA-WAREHOUSE,MAT-0428,R5618A,173410,CNY,2024-12-31,0.03845
2024-12-31,CHINA-WAREHOUSE,MAT-0428,R7762A,1116225,CNY,2024-12-31,0.2475
2024-12-31,CHINA-WAREHOUSE,MAT-0428,R3367A,446490,CNY,2024-12-31,0.099
2024-12-31,CHINA-WAREHOUSE,MAT-0015,R5109A,2255,CNY,2024-12-31,0.0005
2024-12-31,CHINA-WAREHOUSE,MAT-0015,R5049A,186038,CNY,2024-12-31,0.04125
2024-12-31,CHINA-WAREHOUSE,MAT-0015,R6878A,545485,CNY,2024-12-31,0.12095
2024-12-31,CHINA-WAREHOUSE,MAT-0015,R9146A,2678940,CNY,2024-12-31,0.594
2024-12-31,CHINA-WAREHOUSE,MAT-0279,5148A,4124,CNY,2024-12-31,0.000675
2024-12-31,CHINA-WAREHOUSE,MAT-0279,8958A,3666,CNY,2024-12-31,0.0006
2024-12-31,CHINA-WAREHOUSE,MAT-0279,SCRAP,7587,CNY,2024-12-31,0.001242
2024-12-31,CHINA-WAREHOUSE,MAT-0294,2542A,5166,CNY,2024-12-31,0.0018
2024-12-31,CHINA-WAREHOUSE,MAT-0327,M6157A,5610,CNY,2024-12-31,0.0015
2024-12-31,CHINA-WAREHOUSE,MAT-0327,M6628A,205700,CNY,2024-12-31,0.055
2024-12-31,CHINA-WAREHOUSE,MAT-0327,M6372B,164560,CNY,2024-12-31,0.044
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9805C,82280,CNY,2024-12-31,0.022
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M8830A,66853,CNY,2024-12-31,0.017875
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9399A,15428,CNY,2024-12-31,0.004125
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M4631A,2244,CNY,2024-12-31,0.0006
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M1542B,41140,CNY,2024-12-31,0.011
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M3317A,149133,CNY,2024-12-31,0.039875
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M8348C,87423,CNY,2024-12-31,0.023375
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M6506B,61710,CNY,2024-12-31,0.0165
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M3012B,97708,CNY,2024-12-31,0.026125
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M4494B,61710,CNY,2024-12-31,0.0165
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M7791B,215985,CNY,2024-12-31,0.05775
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9580A,149133,CNY,2024-12-31,0.039875
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M6386B,221128,CNY,2024-12-31,0.059125
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M8690A,210843,CNY,2024-12-31,0.056375
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M1490A,10285,CNY,2024-12-31,0.00275
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9199B,200558,CNY,2024-12-31,0.053625
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9580A,159418,CNY,2024-12-31,0.042625
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M9076A,133705,CNY,2024-12-31,0.03575
2024-12-31,CHINA-WAREHOUSE,MAT-0356,M4014B,210843,CNY,2024-12-31,0.056375
2024-12-31,CHINA-WAREHOUSE,MAT-0328,V7468B,449655,CNY,2024-12-31,0.0465
2024-12-31,CHINA-WAREHOUSE,MAT-0328,V2451A,72525,CNY,2024-12-31,0.0075
2024-12-31,CHINA-WAREHOUSE,MAT-0270,V8714A,14805,CNY,2024-12-31,0.0015
2024-12-31,CHINA-WAREHOUSE,MAT-0270,V7805A,44415,CNY,2024-12-31,0.0045
2024-12-31,CHINA-WAREHOUSE,MAT-0270,V9206A,1747484,CNY,2024-12-31,0.17705
2024-12-31,CHINA-WAREHOUSE,MAT-0111,6601A5531,139783,CNY,2024-12-31,0.023375
2024-12-31,CHINA-WAREHOUSE,MAT-0111,2874A5145,304233,CNY,2024-12-31,0.050875
2024-12-31,CHINA-WAREHOUSE,MAT-0111,6866A8302,148005,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0352,2836G1716QDA,4056,CNY,2024-12-31,0.0006
2024-12-31,CHINA-WAREHOUSE,MAT-0352,8918G7063QAC,74360,CNY,2024-12-31,0.011
2024-12-31,CHINA-WAREHOUSE,MAT-0329,8219E2072QAC,4563,CNY,2024-12-31,0.000675
2024-12-31,CHINA-WAREHOUSE,MAT-0330,5045F1981QCE,164099,CNY,2024-12-31,0.024275
2024-12-31,CHINA-WAREHOUSE,MAT-0061,H4673A,23018,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H6435A,15624,CNY,2024-12-31,0.0168
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H6063A,52871,CNY,2024-12-31,0.05685
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H6364A,52429,CNY,2024-12-31,0.056375
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H9549A,7673,CNY,2024-12-31,0.00825
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H3093A,20460,CNY,2024-12-31,0.022
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1684A,33248,CNY,2024-12-31,0.03575
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H8273A,1279,CNY,2024-12-31,0.001375
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H3869A,53591,CNY,2024-12-31,0.057625
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1393A,51150,CNY,2024-12-31,0.055
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H8981A,23018,CNY,2024-12-31,0.02475
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H9923A,1279,CNY,2024-12-31,0.001375
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H5368A,48593,CNY,2024-12-31,0.05225
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H2906A,8951,CNY,2024-12-31,0.009625
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H7543A,51150,CNY,2024-12-31,0.055
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H5216A,102230,CNY,2024-12-31,0.109925
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H2180A,51104,CNY,2024-12-31,0.05495
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1761A,92070,CNY,2024-12-31,0.099
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H4271A,2558,CNY,2024-12-31,0.00275
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1079A,92070,CNY,2024-12-31,0.099
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1541A,83072,CNY,2024-12-31,0.089325
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H8494A,24296,CNY,2024-12-31,0.026125
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H5660A,255750,CNY,2024-12-31,0.275
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1444A,17903,CNY,2024-12-31,0.01925
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H4933A,83119,CNY,2024-12-31,0.089375
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H1837A,66495,CNY,2024-12-31,0.0715
2024-12-31,CHINA-WAREHOUSE,MAT-0160,H6089A,34526,CNY,2024-12-31,0.037125
2024-12-31,CHINA-WAREHOUSE,MAT-0187,SCRAP,506,CNY,2024-12-31,0.000544
2024-12-31,CHINA-WAREHOUSE,MAT-0341,E2879A7216,5944,CNY,2024-12-31,0.0008
2024-12-31,CHINA-WAREHOUSE,MAT-0341,E8312A6170,10216,CNY,2024-12-31,0.001375
2024-12-31,CHINA-WAREHOUSE,MAT-0341,E5973A7207,551678,CNY,2024-12-31,0.07425
2024-12-31,CHINA-WAREHOUSE,MAT-0341,E2185A9812,246490,CNY,2024-12-31,0.033175
2024-12-31,CHINA-WAREHOUSE,MAT-0341,E8138A8520,61298,CNY,2024-12-31,0.00825
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E9195A6811,2910,CNY,2024-12-31,0.00115
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E8855A2173,1265,CNY,2024-12-31,0.0005
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E1196A6328,34598,CNY,2024-12-31,0.013675
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E3237A5735,30929,CNY,2024-12-31,0.012225
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E5659A8603,45224,CNY,2024-12-31,0.017875
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E5436A3469,38266,CNY,2024-12-31,0.015125
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E2602A4074,83490,CNY,2024-12-31,0.033
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E8683A3829,233013,CNY,2024-12-31,0.0921
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E4580A3872,132193,CNY,2024-12-31,0.05225
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E4517A1397,233076,CNY,2024-12-31,0.092125
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E1916A9839,45161,CNY,2024-12-31,0.01785
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E9257A8518,27830,CNY,2024-12-31,0.011
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E6072A8256,90448,CNY,2024-12-31,0.03575
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E5013A3683,233076,CNY,2024-12-31,0.092125
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E8943A2056,233076,CNY,2024-12-31,0.092125
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E2505A4370,240034,CNY,2024-12-31,0.094875
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E1510A2129,34788,CNY,2024-12-31,0.01375
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E1910A2999,201768,CNY,2024-12-31,0.07975
2024-12-31,CHINA-WAREHOUSE,MAT-0190,E4864A5744,173938,CNY,2024-12-31,0.06875
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E7281A3697,1340,CNY,2024-12-31,0.000575
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E8963A4534,2854,CNY,2024-12-31,0.001225
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E3897A7978,22426,CNY,2024-12-31,0.009625
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E4610A8391,99200,CNY,2024-12-31,0.042575
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E8266A3985,221059,CNY,2024-12-31,0.094875
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E2324A6534,25630,CNY,2024-12-31,0.011
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E7373A1827,189021,CNY,2024-12-31,0.081125
2024-12-31,CHINA-WAREHOUSE,MAT-0246,E2677A4132,156984,CNY,2024-12-31,0.067375
2024-12-31,CHINA-WAREHOUSE,MAT-0181,C6029A1018,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0181,C9213A8869,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0181,C8894A7147,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0238,C1085A8335,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0238,C1186A3629,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0238,C3685A9491,9199,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0297,C9614A6614,110385,CNY,2024-12-31,0.0
2024-12-31,CHINA-WAREHOUSE,MAT-0152,M1002B,153153,CNY,2024-12-31,0.04095
2024-12-31,CHINA-WAREHOUSE,MAT-0381,R7141A,334868,CNY,2024-12-31,0.07425
2024-12-31,CHINA-WAREHOUSE,MAT-0137,R2349A,14658,CNY,2024-12-31,0.00325
2024-12-31,CHINA-WAREHOUSE,MAT-0137,R4599A,12403,CNY,2024-12-31,0.00275
2024-12-31,CHINA-WAREHOUSE,MAT-0137,R8250A,2330543,CNY,2024-12-31,0.51675
2024-12-31,CHINA-WAREHOUSE,MAT-0234,2234A5369,30250,CNY,2024-12-31,0.015125
2024-12-31,CHINA-WAREHOUSE,MAT-0234,4403A1587,76900,CNY,2024-12-31,0.03845
2024-12-31,CHINA-WAREHOUSE,MAT-0234,1096A9755,107250,CNY,2024-12-31,0.053625
2024-12-31,CHINA-WAREHOUSE,MAT-0234,6617A6367,88000,CNY,2024-12-31,0.044
2024-12-31,CHINA-WAREHOUSE,MAT-0234,7192A6881,173250,CNY,2024-12-31,0.086625
2024-12-31,CHINA-WAREHOUSE,MAT-0234,2090A7079,35750,CNY,2024-12-31,0.017875
2024-12-31,CHINA-WAREHOUSE,MAT-0234,9054A8785,2750,CNY,2024-12-31,0.001375
2024-12-31,CHINA-WAREHOUSE,MAT-0234,5284A6269,121000,CNY,2024-12-31,0.0605
2024-12-31,CHINA-WAREHOUSE,MAT-0234,4861A3870,46750,CNY,2024-12-31,0.023375
2024-12-31,CHINA-WAREHOUSE,MAT-0335,3734A3162,178750,CNY,2024-12-31,0.089375
2024-12-31,CHINA-WAREHOUSE,MAT-0335,7737A9028,2750,CNY,2024-12-31,0.001375
